Price,Close,High,Low,Open,Volume
Ticker,SLDE,SLDE,SLDE,SLDE,SLDE
Date,,,,,
2025-06-18,20.25,21.43000030517578,19.110000610351562,21.0,11950500
2025-06-20,23.299999237060547,25.899999618530273,19.5,20.25,6588300
2025-06-23,22.34000015258789,23.43000030517578,21.26099967956543,22.799999237060547,1232300
2025-06-24,21.739999771118164,22.68000030517578,20.25,22.290000915527344,899800
2025-06-25,21.31999969482422,22.6200008392334,20.542999267578125,21.540000915527344,3026500
2025-06-26,21.100000381469727,21.799999237060547,20.329999923706055,20.809999465942383,682800
2025-06-27,20.649999618530273,22.149999618530273,20.350000381469727,20.420000076293945,1195700
2025-06-30,21.65999984741211,21.690000534057617,19.225000381469727,20.520000457763672,1786500
2025-07-01,21.010000228881836,21.656999588012695,20.530000686645508,21.59000015258789,951500
2025-07-02,20.510000228881836,21.020000457763672,19.760000228881836,21.020000457763672,900800
2025-07-03,20.790000915527344,20.799999237060547,20.139999389648438,20.459999084472656,311200
2025-07-07,19.469999313354492,20.950000762939453,19.299999237060547,20.420000076293945,885400
2025-07-08,19.100000381469727,19.489999771118164,18.541000366210938,19.270000457763672,358900
2025-07-09,18.700000762939453,19.450000762939453,18.31999969482422,19.0,377600
2025-07-10,18.969999313354492,19.211000442504883,17.770000457763672,18.649999618530273,357800
2025-07-11,19.190000534057617,19.645000457763672,18.423999786376953,18.700000762939453,359400
2025-07-14,19.440000534057617,19.950000762939453,18.615999221801758,18.8700008392334,368300
2025-07-15,18.530000686645508,19.854999542236328,18.229999542236328,19.450000762939453,592300
2025-07-16,18.899999618530273,19.010000228881836,17.299999237060547,18.389999389648438,779300
2025-07-17,18.450000762939453,19.139999389648438,17.770000457763672,19.049999237060547,473100
2025-07-18,18.399999618530273,19.049999237060547,18.209999084472656,18.530000686645508,317500
2025-07-21,18.399999618530273,18.75,17.959999084472656,18.3799991607666,323700
2025-07-22,18.709999084472656,19.190000534057617,18.016000747680664,18.399999618530273,265100
2025-07-23,18.579999923706055,19.34000015258789,18.264999389648438,18.75,226000
2025-07-24,19.360000610351562,19.625,18.280000686645508,18.600000381469727,261400
2025-07-25,19.940000534057617,19.989999771118164,19.020000457763672,19.3700008392334,197800
2025-07-28,19.56999969482422,20.5,19.34000015258789,20.1200008392334,341600
2025-07-29,19.0,19.6200008392334,18.979999542236328,19.59000015258789,152700
2025-07-30,19.280000686645508,19.440000534057617,18.899999618530273,19.1299991607666,290700
2025-07-31,18.799999237060547,19.256000518798828,18.18000030517578,19.09000015258789,377200
2025-08-01,18.290000915527344,18.8700008392334,18.200000762939453,18.729999542236328,198000
2025-08-04,18.489999771118164,18.549999237060547,17.75,18.280000686645508,286100
2025-08-05,18.329999923706055,18.749000549316406,17.739999771118164,18.520000457763672,318200
2025-08-06,18.5,18.68600082397461,17.899999618530273,18.489999771118164,371900
2025-08-07,17.280000686645508,18.459999084472656,16.809999465942383,18.459999084472656,758200
2025-08-08,17.1299991607666,17.56999969482422,16.850000381469727,17.5,693500
2025-08-11,17.479999542236328,17.665000915527344,17.059999465942383,17.06999969482422,569100
2025-08-12,17.014999389648438,17.645999908447266,16.5,17.479999542236328,870400
2025-08-13,15.460000038146973,17.049999237060547,14.949999809265137,17.049999237060547,1553000
2025-08-14,15.1899995803833,15.5,14.449999809265137,15.380000114440918,857900
2025-08-15,14.550000190734863,15.720000267028809,14.489999771118164,15.010000228881836,714000
2025-08-18,14.539999961853027,15.050000190734863,14.449999809265137,14.539999961853027,726100
2025-08-19,14.239999771118164,14.970000267028809,14.100000381469727,14.550000190734863,651700
2025-08-20,14.510000228881836,14.699999809265137,14.109999656677246,14.239999771118164,612800
2025-08-21,14.600000381469727,14.70199966430664,14.184000015258789,14.40999984741211,406100
2025-08-22,14.170000076293945,14.895000457763672,14.079999923706055,14.630000114440918,443300
2025-08-25,13.84000015258789,14.40999984741211,13.800000190734863,14.1899995803833,1064900
2025-08-26,12.920000076293945,13.979999542236328,12.770000457763672,13.800000190734863,1996500
2025-08-27,14.079999923706055,14.770000457763672,13.4399995803833,13.550000190734863,1781200
2025-08-28,13.359999656677246,14.0600004196167,13.359999656677246,14.020000457763672,700100
2025-08-29,13.380000114440918,13.57800006866455,13.0,13.34000015258789,708100
2025-09-02,13.479999542236328,13.739999771118164,13.140000343322754,13.239999771118164,698800
2025-09-03,13.449999809265137,13.640000343322754,13.289999961853027,13.5,997800
2025-09-04,13.84000015258789,14.154999732971191,13.319999694824219,13.399999618530273,1049100
2025-09-05,13.710000038146973,14.109999656677246,13.425000190734863,13.949999809265137,779700
2025-09-08,14.149999618530273,14.229999542236328,13.399999618530273,13.800000190734863,1430900
2025-09-09,14.079999923706055,14.5,13.699999809265137,14.210000038146973,1317000
2025-09-10,13.449999809265137,14.140000343322754,13.420000076293945,13.880000114440918,982700
2025-09-11,13.819999694824219,13.885000228881836,13.239999771118164,13.350000381469727,907500
2025-09-12,14.399999618530273,14.449999809265137,13.663999557495117,13.819999694824219,722100
2025-09-15,13.90999984741211,14.760000228881836,13.625,14.420000076293945,1112600
2025-09-16,14.079999923706055,14.180000305175781,13.71500015258789,13.90999984741211,851800
2025-09-17,12.739999771118164,14.380000114440918,12.529999732971191,14.149999618530273,2354300
2025-09-18,14.819999694824219,15.079999923706055,13.359999656677246,13.468999862670898,2220200
2025-09-19,14.720000267028809,15.07699966430664,14.4350004196167,14.869999885559082,6645000
2025-09-22,14.859999656677246,14.989999771118164,14.5,14.770000457763672,958400
2025-09-23,14.670000076293945,15.399999618530273,14.640000343322754,15.109999656677246,1094400
2025-09-24,14.0600004196167,15.069999694824219,13.623000144958496,14.920000076293945,1548200
2025-09-25,15.0600004196167,15.300000190734863,14.359999656677246,14.59000015258789,2036000
2025-09-26,14.960000038146973,15.75,14.8149995803833,15.220000267028809,1589800
2025-09-29,14.829999923706055,15.199999809265137,14.75,15.0,1812200
2025-09-30,15.78499984741211,16.0,13.260000228881836,14.680000305175781,6470400
2025-10-01,14.90999984741211,16.0,14.704999923706055,15.260000228881836,2173100
2025-10-02,14.729999542236328,15.149999618530273,14.45300006866455,14.90999984741211,1111100
2025-10-03,15.739999771118164,15.829999923706055,14.710000038146973,14.729999542236328,1094500
2025-10-06,16.020000457763672,16.19499969482422,15.560999870300293,15.930000305175781,1003900
2025-10-07,16.09000015258789,16.375,15.859999656677246,16.06999969482422,1418200
2025-10-08,16.350000381469727,16.5,16.059999465942383,16.25,3420100
2025-10-09,15.760000228881836,16.53499984741211,15.579999923706055,16.420000076293945,1908200
2025-10-10,15.65999984741211,16.15999984741211,15.579999923706055,15.819999694824219,1684700
2025-10-13,15.430000305175781,15.675000190734863,15.220000267028809,15.649999618530273,1012000
2025-10-14,15.399999618530273,16.079999923706055,15.180000305175781,15.449999809265137,3054700
2025-10-15,15.350000381469727,15.680000305175781,15.170000076293945,15.460000038146973,3128800
2025-10-16,14.380000114440918,15.390000343322754,14.369999885559082,15.199999809265137,2234300
2025-10-17,14.680000305175781,14.795000076293945,14.199999809265137,14.319999694824219,1669200
2025-10-20,14.949999809265137,15.0600004196167,14.670000076293945,14.920000076293945,548700
2025-10-21,14.930000305175781,15.40999984741211,14.850000381469727,14.880000114440918,844100
2025-10-22,14.850000381469727,15.010000228881836,14.625,14.9399995803833,726900
2025-10-23,15.550000190734863,15.640000343322754,14.5600004196167,14.800000190734863,867300
2025-10-24,15.729999542236328,16.06999969482422,15.607999801635742,15.680000305175781,746000
2025-10-27,15.390000343322754,15.949999809265137,15.359999656677246,15.800000190734863,586800
2025-10-28,15.539999961853027,15.619999885559082,15.145000457763672,15.34000015258789,857200
2025-10-29,15.539999961853027,15.989999771118164,15.369999885559082,15.539999961853027,1059100
2025-10-30,15.829999923706055,15.9399995803833,15.420000076293945,15.479999542236328,678200
2025-10-31,15.989999771118164,16.290000915527344,15.8149995803833,15.819999694824219,787800
2025-11-03,16.1200008392334,16.639999389648438,15.75,15.989999771118164,1179300
2025-11-04,16.420000076293945,16.479999542236328,15.899999618530273,15.9399995803833,1272900
2025-11-05,16.799999237060547,17.329999923706055,16.475000381469727,16.540000915527344,1564900
2025-11-06,16.6200008392334,17.639999389648438,16.479999542236328,17.25,1594900
2025-11-07,16.600000381469727,16.950000762939453,15.819999694824219,16.5,1244600
2025-11-10,16.889999389648438,17.030000686645508,16.18000030517578,16.6299991607666,896600
2025-11-11,16.75,17.030000686645508,16.56999969482422,16.8700008392334,649600
2025-11-12,16.700000762939453,17.049999237060547,16.239999771118164,16.780000686645508,913100
2025-11-13,16.59000015258789,16.979999542236328,16.530000686645508,16.829999923706055,1358100
2025-11-14,16.760000228881836,16.85099983215332,16.39299964904785,16.520000457763672,881500
2025-11-17,16.360000610351562,16.809999465942383,16.2549991607666,16.809999465942383,579300
2025-11-18,16.350000381469727,16.68000030517578,16.200000762939453,16.360000610351562,778400
2025-11-19,15.829999923706055,16.485000610351562,15.770000457763672,16.34000015258789,857300
2025-11-20,15.569999694824219,15.930000305175781,15.210000038146973,15.880000114440918,1006500
2025-11-21,16.049999237060547,16.15999984741211,15.109999656677246,15.430000305175781,1013200
2025-11-24,17.09000015258789,17.190000534057617,15.989999771118164,16.049999237060547,1141400
2025-11-25,16.899999618530273,17.299999237060547,16.700000762939453,17.1200008392334,504300
2025-11-26,16.889999389648438,17.0049991607666,16.59000015258789,16.889999389648438,525500
2025-11-28,16.889999389648438,17.0,16.649999618530273,16.940000534057617,330600
2025-12-01,16.25,16.780000686645508,16.145000457763672,16.6299991607666,764800
2025-12-02,16.31999969482422,16.594999313354492,15.930000305175781,16.3700008392334,602700
2025-12-03,16.219999313354492,16.3799991607666,15.890000343322754,16.3799991607666,411300
2025-12-04,16.020000457763672,16.260000228881836,15.925000190734863,16.239999771118164,530100
2025-12-05,16.1299991607666,16.239999771118164,15.8100004196167,16.010000228881836,612400
2025-12-08,16.56999969482422,16.719999313354492,15.920000076293945,16.25,490000
2025-12-09,18.1200008392334,18.204999923706055,16.3700008392334,16.3700008392334,1198700
2025-12-10,18.43000030517578,18.690000534057617,17.7549991607666,18.020000457763672,1100600
2025-12-11,18.34000015258789,19.43000030517578,18.052000045776367,18.459999084472656,2278700
2025-12-12,17.969999313354492,18.299999237060547,17.520000457763672,18.299999237060547,1242600
2025-12-15,17.469999313354492,18.25,16.610000610351562,18.200000762939453,2703100
2025-12-16,18.209999084472656,18.510000228881836,17.3799991607666,17.56999969482422,3173100
2025-12-17,18.440000534057617,18.459999084472656,17.8799991607666,18.3700008392334,2968600
2025-12-18,18.559999465942383,18.764999389648438,18.280000686645508,18.280000686645508,1536200
2025-12-19,18.719999313354492,19.079999923706055,17.65999984741211,18.329999923706055,1570500
2025-12-22,19.459999084472656,19.719999313354492,18.739999771118164,18.899999618530273,1282800
2025-12-23,19.649999618530273,19.760000228881836,19.18000030517578,19.479999542236328,1130300
2025-12-24,19.540000915527344,19.809999465942383,19.510000228881836,19.760000228881836,582800
2025-12-26,19.15999984741211,19.645000457763672,19.1299991607666,19.549999237060547,535100
2025-12-29,19.739999771118164,19.889999389648438,19.149999618530273,19.15999984741211,1551600
2025-12-30,19.549999237060547,19.8700008392334,19.2549991607666,19.719999313354492,1580600
2025-12-31,19.479999542236328,19.729999542236328,19.299999237060547,19.559999465942383,1079800
2026-01-02,18.559999465942383,19.479999542236328,18.459999084472656,19.479999542236328,1560600
2026-01-05,18.360000610351562,18.844999313354492,18.270000457763672,18.579999923706055,888200
2026-01-06,18.399999618530273,18.530000686645508,17.829999923706055,18.290000915527344,1397200
2026-01-07,18.56999969482422,18.8799991607666,18.1200008392334,18.299999237060547,1068100
2026-01-08,18.639999389648438,19.020000457763672,18.479999542236328,18.549999237060547,994400
2026-01-09,18.100000381469727,18.989999771118164,17.93000030517578,18.8799991607666,719200
2026-01-12,17.649999618530273,18.1299991607666,17.59000015258789,18.020000457763672,737600
2026-01-13,17.290000915527344,18.0,17.219999313354492,17.780000686645508,991500
2026-01-14,16.610000610351562,17.405000686645508,16.459999084472656,17.229999542236328,927000
2026-01-15,16.170000076293945,16.704999923706055,16.09000015258789,16.469999313354492,612400
2026-01-16,16.290000915527344,16.540000915527344,16.139999389648438,16.170000076293945,842100
2026-01-20,16.270000457763672,16.725000381469727,16.010000228881836,16.229999542236328,836600
2026-01-21,16.440000534057617,16.621000289916992,16.1200008392334,16.290000915527344,1349200
2026-01-22,16.34000015258789,16.459999084472656,16.09000015258789,16.440000534057617,777100
2026-01-23,15.850000381469727,16.31999969482422,15.75,16.239999771118164,805600
2026-01-26,15.829999923706055,16.216999053955078,15.720000267028809,15.84000015258789,599200
2026-01-27,15.789999961853027,16.15999984741211,15.75,15.890000343322754,782200
2026-01-28,15.979999542236328,16.200000762939453,15.760000228881836,15.890000343322754,741200
2026-01-29,16.760000228881836,16.780000686645508,15.960000038146973,16.190000534057617,1056000
2026-01-30,17.229999542236328,17.34000015258789,16.59000015258789,16.770000457763672,1064400
2026-02-02,17.030000686645508,17.639999389648438,16.774999618530273,17.0,951400
2026-02-03,17.059999465942383,17.424999237060547,16.790000915527344,17.040000915527344,1124700
2026-02-04,17.030000686645508,17.299999237060547,16.729999542236328,17.139999389648438,719400
2026-02-05,17.1299991607666,17.5,16.829999923706055,17.079999923706055,845400
2026-02-06,17.639999389648438,17.75,17.040000915527344,17.040000915527344,849100
2026-02-09,17.15999984741211,17.829999923706055,17.024999618530273,17.56999969482422,1018200
2026-02-10,17.270000457763672,17.565000534057617,17.075000762939453,17.15999984741211,575200
2026-02-11,17.079999923706055,17.459999084472656,16.764999389648438,17.40999984741211,911300
