Date,Tendencia_7d,Tendencia_50d,Forca_Tendencia,Forca_Movimento,Velas_Alta_Consecutivas
2025-11-25,Baixa,Baixa,,-0.71,0
2025-11-26,Alta,Alta,,0.47,1
2025-11-28,Alta,Alta,,-0.16,0
2025-12-01,Baixa,Baixa,,-0.44,0
2025-12-02,Alta,Alta,,0.82,1
2025-12-03,Alta,Alta,8.20,1.00,2
2025-12-04,Alta,Alta,5.52,0.95,3
2025-12-05,Alta,Alta,3.11,-0.53,0
2025-12-08,Alta,Alta,5.88,0.51,1
2025-12-09,Alta,Alta,7.00,1.00,2
2025-12-10,Alta,Alta,7.30,0.65,3
2025-12-11,Alta,Alta,6.41,0.19,4
2025-12-12,Baixa,Alta,5.77,-1.00,0
2025-12-15,Baixa,Baixa,4.03,-0.85,0
2025-12-16,Baixa,Baixa,2.06,0.69,1
2025-12-17,Baixa,Baixa,-0.15,-0.08,0
2025-12-18,Baixa,Baixa,-2.11,-1.00,0
2025-12-19,Baixa,Baixa,-2.50,1.00,1
2025-12-22,Alta,Baixa,-2.21,0.40,2
2025-12-23,Baixa,Baixa,-2.22,0.00,0
2025-12-24,Baixa,Baixa,-1.93,0.17,1
2025-12-26,Baixa,Baixa,-1.64,0.59,2
2025-12-29,Baixa,Baixa,-1.90,-0.64,0
2025-12-30,Baixa,Baixa,-2.21,-0.67,0
2025-12-31,Baixa,Baixa,-2.38,-0.93,0
2026-01-02,Alta,Alta,-1.97,1.00,1
2026-01-05,Alta,Alta,-1.25,1.00,2
2026-01-06,Alta,Alta,-0.68,-0.49,0
2026-01-07,Alta,Baixa,-0.21,0.03,1
2026-01-08,Alta,Alta,0.32,1.00,2
2026-01-09,Baixa,Baixa,0.26,0.15,3
2026-01-12,Baixa,Alta,0.11,0.94,4
2026-01-13,Alta,Alta,-0.05,-0.08,0
2026-01-14,Alta,Alta,0.21,-0.11,0
2026-01-15,Baixa,Alta,0.21,-0.58,0
2026-01-16,Alta,Alta,0.26,0.90,1
2026-01-20,Baixa,Baixa,0.05,-0.87,0
2026-01-21,Baixa,Baixa,-0.05,0.46,1
2026-01-22,Baixa,Baixa,-0.37,-0.88,0
2026-01-23,Baixa,Baixa,-0.53,0.37,1
2026-01-26,Baixa,Baixa,-0.74,-0.08,0
2026-01-27,Alta,Baixa,-0.63,0.97,1
2026-01-28,Alta,Baixa,-0.53,-0.70,0
2026-01-29,Baixa,Baixa,-0.69,-0.86,0
2026-01-30,Baixa,Baixa,-0.85,-0.97,0
2026-02-02,Baixa,Baixa,-1.17,-0.38,0
2026-02-03,Baixa,Baixa,-1.59,-0.25,0
2026-02-04,Baixa,Baixa,-2.23,-0.64,0
2026-02-05,Baixa,Baixa,-2.77,-0.71,0
2026-02-06,Baixa,Baixa,-3.04,0.87,1
2026-02-09,Baixa,Baixa,-2.90,1.00,2
2026-02-10,Baixa,Baixa,-3.07,-0.56,0
2026-02-11,Baixa,Baixa,-3.20,-0.33,0
2026-02-12,Alta,Baixa,-2.90,0.32,1
2026-02-13,Alta,Baixa,-2.92,0.57,2
2026-02-17,Alta,Baixa,-3.26,-0.60,0
2026-02-18,Baixa,Baixa,-3.50,-0.64,0
2026-02-19,Baixa,Baixa,-3.59,1.00,1
2026-02-20,Alta,Baixa,-4.00,0.43,2
2026-02-23,Baixa,Baixa,-4.48,-0.51,0
2026-02-24,Baixa,Baixa,-4.97,1.00,1
2026-02-25,Alta,Baixa,-5.07,0.58,2
2026-02-26,Alta,Baixa,-5.12,-0.74,0
2026-02-27,Baixa,Baixa,-4.93,-0.96,0
2026-03-02,Alta,Baixa,-4.57,0.58,1
2026-03-03,Baixa,Baixa,-3.91,-0.86,0
2026-03-04,Alta,Baixa,-3.34,0.27,1
2026-03-05,Alta,Baixa,-3.19,-0.63,0
2026-03-06,Baixa,Baixa,-3.27,-0.30,0
2026-03-09,Alta,Baixa,-3.11,1.00,1
2026-03-10,Alta,Baixa,-3.06,-0.69,0
2026-03-11,Alta,Baixa,-3.08,0.00,0
2026-03-12,Alta,Baixa,-2.78,-0.42,0
2026-03-13,Alta,Baixa,-2.43,-1.00,0
2026-03-16,Alta,Baixa,-2.05,0.95,1
2026-03-17,Alta,Baixa,-2.06,-0.88,0
2026-03-18,Alta,Baixa,-2.40,-1.00,0
2026-03-19,Baixa,Baixa,-2.73,1.00,1
2026-03-20,Baixa,Baixa,-2.88,0.12,2
2026-03-23,Baixa,Baixa,-3.41,0.41,3
2026-03-24,Baixa,Baixa,-3.49,-0.78,0
2026-03-25,Baixa,Baixa,-3.39,-0.61,0
2026-03-26,Baixa,Baixa,-3.48,-0.84,0
2026-03-27,Baixa,Baixa,-3.91,-0.87,0
2026-03-30,Baixa,Baixa,-4.14,-0.44,0
2026-03-31,Baixa,Baixa,-4.37,0.73,1
2026-04-01,Alta,Baixa,-4.33,-0.18,0
2026-04-02,Alta,Baixa,-4.23,1.00,1
2026-04-06,Alta,Baixa,-3.85,0.68,2
2026-04-07,Alta,Baixa,-3.54,0.05,3
2026-04-08,Alta,Alta,-3.21,-0.38,0
2026-04-09,Alta,Alta,-3.16,0.57,1
2026-04-10,Alta,Alta,-3.04,-0.70,0
2026-04-13,Alta,Alta,-2.77,-0.56,0
2026-04-14,Alta,Alta,-2.42,-0.51,0
2026-04-15,Alta,Alta,-1.84,1.00,1
2026-04-16,Alta,Alta,-1.19,0.30,2
2026-04-17,Alta,Alta,-0.15,-0.09,0
