Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2025-09-30,,,,,,Neutro
2025-10-01,,,,,,Neutro
2025-10-02,,,,,,Neutro
2025-10-03,,,,,,Neutro
2025-10-06,,,,,,Neutro
2025-10-07,,,,,,Neutro
2025-10-08,,,,,,Neutro
2025-10-09,,,,,,Neutro
2025-10-10,,,,,,Neutro
2025-10-13,,,,,,Neutro
2025-10-14,,,,,,Neutro
2025-10-15,,,,,,Neutro
2025-10-16,,,,,,Neutro
2025-10-17,,,,,,Neutro
2025-10-20,,,,,,Neutro
2025-10-21,,,,,,Neutro
2025-10-22,,,,,,Neutro
2025-10-23,,,,,,Neutro
2025-10-24,,,,,,Neutro
2025-10-27,10.00,9.96,9.93,0.70,0.57,Neutro
2025-10-28,10.00,9.96,9.93,0.70,0.57,Neutro
2025-10-29,10.00,9.97,9.94,0.60,0.67,Neutro
2025-10-30,10.00,9.97,9.94,0.60,0.50,Neutro
2025-10-31,9.99,9.97,9.95,0.40,0.50,Neutro
2025-11-03,9.99,9.97,9.95,0.40,0.50,Neutro
2025-11-04,9.99,9.97,9.96,0.30,0.33,Neutro
2025-11-05,9.98,9.97,9.96,0.20,0.50,Neutro
2025-11-06,9.98,9.97,9.96,0.20,1.00,Neutro
2025-11-07,9.98,9.97,9.96,0.20,1.00,Neutro
2025-11-10,9.98,9.97,9.96,0.20,1.00,Neutro
2025-11-11,9.98,9.97,9.96,0.20,1.00,Neutro
2025-11-12,9.99,9.98,9.96,0.30,0.67,Neutro
2025-11-13,9.99,9.98,9.96,0.30,0.67,Neutro
2025-11-14,9.99,9.98,9.96,0.30,0.67,Neutro
2025-11-17,9.99,9.98,9.96,0.30,1.00,Neutro
2025-11-18,9.99,9.98,9.96,0.30,1.00,Neutro
2025-11-19,9.99,9.98,9.96,0.30,1.00,Neutro
2025-11-20,9.99,9.98,9.96,0.30,1.00,Neutro
2025-11-21,9.99,9.98,9.96,0.30,1.00,Neutro
2025-11-24,10.00,9.98,9.96,0.40,0.75,Neutro
2025-11-25,10.00,9.98,9.97,0.30,0.67,Neutro
2025-11-26,10.00,9.98,9.97,0.30,0.67,Neutro
2025-11-28,10.00,9.98,9.97,0.30,0.67,Neutro
2025-12-01,10.00,9.98,9.97,0.30,0.67,Neutro
2025-12-02,10.00,9.98,9.97,0.30,0.67,Neutro
2025-12-03,10.00,9.99,9.97,0.30,0.67,Neutro
2025-12-04,10.00,9.99,9.98,0.20,1.00,Neutro
2025-12-05,10.00,9.99,9.98,0.20,1.00,Neutro
2025-12-08,10.00,9.99,9.98,0.20,0.00,Neutro
2025-12-09,10.00,9.99,9.98,0.20,0.00,Neutro
2025-12-10,10.00,9.99,9.98,0.20,0.00,Neutro
2025-12-11,10.00,9.99,9.98,0.20,1.00,Neutro
2025-12-12,10.00,9.99,9.98,0.20,1.00,Neutro
2025-12-15,10.00,9.99,9.98,0.20,1.00,Neutro
2025-12-16,10.00,9.99,9.98,0.20,1.00,Neutro
2025-12-17,10.01,9.99,9.98,0.30,0.67,Neutro
2025-12-18,10.01,9.99,9.98,0.30,0.67,Neutro
2025-12-19,10.01,9.99,9.98,0.30,0.67,Neutro
2025-12-22,10.01,9.99,9.98,0.30,0.67,Neutro
2025-12-23,10.01,9.99,9.98,0.30,0.67,Neutro
2025-12-24,10.01,9.99,9.98,0.30,0.67,Neutro
2025-12-26,10.01,10.00,9.98,0.30,0.67,Neutro
2025-12-29,10.01,10.00,9.98,0.30,0.67,Neutro
2025-12-30,10.01,10.00,9.98,0.30,0.67,Neutro
2025-12-31,10.01,10.00,9.98,0.30,1.00,Neutro
2026-01-02,10.01,10.00,9.98,0.30,1.00,Neutro
2026-01-05,10.02,10.00,9.98,0.40,1.00,Neutro
2026-01-06,10.02,10.00,9.98,0.40,1.00,Neutro
2026-01-07,10.02,10.00,9.98,0.40,0.50,Neutro
2026-01-08,10.02,10.00,9.99,0.30,0.67,Neutro
2026-01-09,10.02,10.00,9.99,0.30,0.67,Neutro
2026-01-12,10.02,10.00,9.99,0.30,0.67,Neutro
2026-01-13,10.02,10.01,9.99,0.30,1.00,Neutro
2026-01-14,10.02,10.01,9.99,0.30,1.00,Neutro
2026-01-15,10.02,10.01,9.99,0.30,1.00,Neutro
2026-01-16,10.03,10.01,9.99,0.40,0.75,Neutro
